datastay,category,phq_attendance,duration,local_rank
2021-06-26,performing-arts,904,0,56
2021-06-26,sports,18910,0,87
2021-06-26,concerts,700,13500,52
2021-06-26,concerts,800,21600,55
2021-06-26,performing-arts,732,0,54
2021-06-26,performing-arts,742,0,55
2021-06-26,performing-arts,843,0,56
2021-06-26,performing-arts,355,0,48
2021-06-26,expos,650,950399,54
2021-06-26,performing-arts,578,0,52
2021-06-26,performing-arts,647,0,53
2021-06-26,performing-arts,432,0,50
2021-06-26,performing-arts,355,0,48
2021-06-26,concerts,700,20700,52
2021-06-26,performing-arts,422,0,50
2021-06-26,performing-arts,1000,0,57
2021-06-26,performing-arts,843,0,56
2021-06-26,performing-arts,467,0,51
2021-06-26,performing-arts,848,0,56
2021-06-26,performing-arts,602,0,53
2021-06-26,performing-arts,535,0,52
2021-06-26,performing-arts,696,0,54
2021-06-26,performing-arts,1000,0,57
2021-06-26,performing-arts,480,0,51
2021-06-26,performing-arts,666,0,54
2021-06-26,community,350,16200,48
2021-06-26,community,1000,25200,56
2021-06-26,community,350,30600,47
2021-06-26,performing-arts,1000,0,58
2021-06-26,concerts,350,46800,49
2021-06-27,concerts,700,0,52
2021-06-27,performing-arts,647,0,53
2021-06-27,performing-arts,422,0,50
2021-06-27,community,350,25200,47
2021-06-27,performing-arts,1000,0,57
2021-06-27,concerts,350,0,49
2021-06-27,expos,650,950399,54
2021-06-27,concerts,500,0,50
2021-06-27,performing-arts,732,0,54
2021-06-27,concerts,700,36060,53
2021-06-27,performing-arts,467,0,51
2021-06-27,concerts,400,28800,48
2021-06-27,performing-arts,432,0,50
2021-06-27,performing-arts,1000,0,57
2021-06-27,performing-arts,387,0,49
2021-06-28,performing-arts,480,0,51
2021-06-28,performing-arts,535,0,52
2021-06-28,performing-arts,458,0,50
2021-06-28,conferences,400,205200,50
2021-06-28,performing-arts,742,0,55
2021-06-28,performing-arts,843,0,56
2021-06-28,expos,650,950399,54
2021-06-28,performing-arts,904,0,56
2021-06-28,performing-arts,467,0,51
2021-06-28,sports,118300,1143000,100
2021-06-28,performing-arts,1000,0,58
2021-06-28,performing-arts,578,0,52
2021-06-28,performing-arts,666,0,54
2021-06-29,performing-arts,355,0,48
2021-06-29,performing-arts,647,0,53
2021-06-29,sports,118300,1143000,100
2021-06-29,conferences,400,205200,50
2021-06-29,expos,650,950399,54
2021-06-29,performing-arts,843,0,56
2021-06-29,performing-arts,1000,0,58
2021-06-29,performing-arts,422,0,50
2021-06-29,performing-arts,1000,0,57
2021-06-29,performing-arts,480,0,51
2021-06-29,conferences,400,118800,49
2021-06-29,performing-arts,458,0,50
2021-06-29,performing-arts,696,0,54
2021-06-29,performing-arts,1000,0,57
2021-06-29,performing-arts,742,0,55
2021-06-29,community,400,0,49
2021-06-29,performing-arts,666,0,54
2021-06-29,performing-arts,535,0,52
2021-06-29,performing-arts,467,0,51
2021-06-29,sports,41973,0,94
2021-06-30,performing-arts,1000,0,57
2021-06-30,community,350,0,48
2021-06-30,performing-arts,355,0,48
2021-06-30,performing-arts,578,0,52
2021-06-30,performing-arts,432,0,50
2021-06-30,performing-arts,843,0,56
2021-06-30,performing-arts,467,0,51
2021-06-30,performing-arts,422,0,50
2021-06-30,performing-arts,742,0,55
2021-06-30,concerts,600,0,53
2021-06-30,expos,650,950399,54
2021-06-30,sports,118300,1143000,100
2021-06-30,performing-arts,1000,0,57
2021-06-30,performing-arts,480,0,51
2021-06-30,performing-arts,732,0,54
2021-06-30,performing-arts,647,0,53
2021-06-30,conferences,400,291600,49
2021-06-30,performing-arts,535,0,52
2021-07-01,conferences,400,291600,49
2021-07-01,sports,10000,27028,76
2021-07-01,performing-arts,535,0,52
2021-07-01,concerts,700,36060,53
2021-07-01,expos,1000,295200,56
2021-07-01,performing-arts,1000,0,56
2021-07-01,expos,650,950399,54
2021-07-01,performing-arts,467,0,51
2021-07-01,performing-arts,843,0,56
2021-07-01,sports,118300,1143000,100
2021-07-01,performing-arts,578,0,52
2021-07-01,community,350,0,48
2021-07-01,sports,10000,10603,76
2021-07-01,performing-arts,647,0,53
2021-07-01,conferences,400,82800,49
2021-07-01,performing-arts,1000,0,57
2021-07-01,performing-arts,480,0,51
2021-07-01,performing-arts,355,0,48
2021-07-01,performing-arts,422,0,50
2021-07-01,conferences,400,118800,49
2021-07-02,performing-arts,843,0,56
2021-07-02,performing-arts,535,0,52
2021-07-02,conferences,400,291600,49
2021-07-02,performing-arts,432,0,50
2021-07-02,performing-arts,422,0,50
2021-07-02,expos,1000,295200,56
2021-07-02,performing-arts,583,0,52
2021-07-02,concerts,800,0,54
2021-07-02,community,400,0,48
2021-07-02,performing-arts,480,0,51
2021-07-02,performing-arts,647,0,53
2021-07-02,sports,118300,1143000,100
2021-07-02,community,350,14400,47
2021-07-02,performing-arts,578,0,52
2021-07-02,community,350,0,48
2021-07-02,community,350,12600,48
2021-07-02,performing-arts,467,0,51
2021-07-02,performing-arts,1000,0,57
2021-07-02,performing-arts,355,0,48
2021-07-03,community,350,0,48
2021-07-03,performing-arts,843,0,56
2021-07-03,performing-arts,422,0,50
2021-07-03,performing-arts,467,0,51
2021-07-03,performing-arts,355,0,48
2021-07-03,performing-arts,432,0,50
2021-07-03,performing-arts,355,0,48
2021-07-03,performing-arts,578,0,52
2021-07-03,performing-arts,1000,0,57
2021-07-03,community,350,189000,48
2021-07-03,expos,1000,23400,57
2021-07-03,performing-arts,1000,0,57
2021-07-03,festivals,2000,21600,63
2021-07-03,community,350,30600,47
2021-07-03,performing-arts,1000,0,57
2021-07-03,performing-arts,535,0,52
2021-07-03,expos,1000,295200,56
2021-07-03,sports,118300,1143000,100
2021-07-03,performing-arts,647,0,53
2021-07-03,performing-arts,480,0,51
2021-07-04,sports,118300,1143000,100
2021-07-04,performing-arts,422,0,50
2021-07-04,community,350,541800,47
2021-07-04,community,400,36000,48
2021-07-04,performing-arts,387,0,49
2021-07-04,performing-arts,467,0,51
2021-07-04,concerts,700,36060,53
2021-07-04,performing-arts,1000,0,57
2021-07-04,community,350,0,48
2021-07-04,performing-arts,843,0,56
2021-07-04,community,350,189000,48
2021-07-05,community,350,189000,48
2021-07-05,sports,118300,1143000,100
2021-07-05,concerts,570,0,51
2021-07-05,community,350,541800,47
2021-07-05,concerts,350,0,48
2021-07-05,performing-arts,535,0,52
2021-07-05,performing-arts,433,0,50
2021-07-06,performing-arts,355,0,48
2021-07-06,performing-arts,1000,0,57
2021-07-06,performing-arts,535,0,52
2021-07-06,performing-arts,647,0,53
2021-07-06,performing-arts,467,0,51
2021-07-06,performing-arts,422,0,50
2021-07-06,sports,60000,0,97
2021-07-06,sports,118300,1143000,100
2021-07-06,performing-arts,387,0,49
2021-07-06,community,350,541800,47
2021-07-06,performing-arts,1000,0,57
2021-07-06,performing-arts,583,0,52
2021-07-06,concerts,350,0,48
2021-07-06,performing-arts,843,0,56
2021-07-07,performing-arts,578,0,52
2021-07-07,performing-arts,843,0,56
2021-07-07,conferences,400,205200,50
2021-07-07,expos,1000,345599,57
2021-07-07,sports,60000,0,97
2021-07-07,conferences,400,118800,50
2021-07-07,conferences,4000,205200,70
2021-07-07,concerts,350,0,48
2021-07-07,performing-arts,467,0,51
2021-07-07,conferences,800,205200,56
2021-07-07,performing-arts,355,0,48
2021-07-07,community,350,541800,47
2021-07-07,conferences,800,205200,56
2021-07-07,sports,118300,1143000,100
2021-07-07,conferences,4000,205200,70
2021-07-07,performing-arts,422,0,50
2021-07-07,conferences,400,205200,50
2021-07-07,performing-arts,535,0,52
2021-07-07,performing-arts,1000,0,57
2021-07-07,performing-arts,647,0,53
2021-07-07,conferences,800,205200,56
2021-07-07,conferences,800,205200,56
2021-07-07,performing-arts,432,0,50
2021-07-07,conferences,800,205200,56
2021-07-07,conferences,720,205200,55
2021-07-07,festivals,55000,984600,92
2021-07-07,performing-arts,732,0,54
2021-07-07,conferences,400,205200,50
2021-07-08,conferences,400,205200,50
2021-07-08,performing-arts,1000,0,56
2021-07-08,performing-arts,647,0,53
2021-07-08,concerts,700,36060,53
2021-07-08,performing-arts,355,0,48
2021-07-08,conferences,400,205200,50
2021-07-08,conferences,400,205200,50
2021-07-08,performing-arts,387,0,49
2021-07-08,conferences,800,205200,56
2021-07-08,conferences,4000,205200,70
2021-07-08,sports,118300,1143000,100
2021-07-08,community,350,541800,47
2021-07-08,conferences,4000,205200,70
2021-07-08,performing-arts,467,0,51
2021-07-08,conferences,800,205200,56
2021-07-08,expos,1000,115200,57
2021-07-08,performing-arts,422,0,50
2021-07-08,conferences,800,122400,55
2021-07-08,performing-arts,698,0,54
2021-07-08,expos,1000,345599,57
2021-07-08,performing-arts,578,0,52
2021-07-08,performing-arts,843,0,56
2021-07-08,festivals,55000,984600,92
2021-07-08,conferences,720,205200,55
2021-07-08,performing-arts,535,0,52
2021-07-08,conferences,800,205200,56
2021-07-08,conferences,800,205200,56
2021-07-08,performing-arts,1000,0,57
2021-07-08,performing-arts,432,0,50
2021-07-08,conferences,800,205200,56
2021-07-08,concerts,350,0,48
2021-07-09,expos,1000,345599,57
2021-07-09,sports,118300,1143000,100
2021-07-09,sports,10000,8716,76
2021-07-09,community,800,0,54
2021-07-09,community,350,541800,47
2021-07-09,performing-arts,647,0,53
2021-07-09,performing-arts,698,0,54
2021-07-09,performing-arts,1000,0,57
2021-07-09,concerts,350,0,49
2021-07-09,concerts,700,0,52
2021-07-09,performing-arts,355,0,48
2021-07-09,performing-arts,422,0,50
2021-07-09,concerts,400,21600,48
2021-07-09,community,350,14400,47
2021-07-09,performing-arts,467,0,51
2021-07-09,concerts,350,0,49
2021-07-09,performing-arts,535,0,52
2021-07-09,conferences,400,32400,49
2021-07-09,performing-arts,583,0,52
2021-07-09,performing-arts,578,0,52
2021-07-09,festivals,55000,984600,92
2021-07-09,performing-arts,843,0,56
2021-07-09,performing-arts,432,0,50
2021-07-10,community,350,0,49
2021-07-10,sports,15000,0,85
2021-07-10,performing-arts,480,0,51
2021-07-10,concerts,450,0,51
2021-07-10,sports,118300,1143000,100
2021-07-10,concerts,600,0,53
2021-07-10,performing-arts,647,0,53
2021-07-10,performing-arts,422,0,50
2021-07-10,community,350,16200,48
2021-07-10,performing-arts,387,0,49
2021-07-10,concerts,450,21600,50
2021-07-10,community,400,0,48
2021-07-10,performing-arts,467,0,51
2021-07-10,concerts,550,0,50
2021-07-10,community,500,14400,50
2021-07-10,community,400,18000,48
2021-07-10,performing-arts,843,0,56
2021-07-10,community,400,0,48
2021-07-10,concerts,400,0,48
2021-07-10,concerts,1000,0,55
2021-07-10,performing-arts,355,0,48
2021-07-10,community,350,32400,47
2021-07-10,expos,1000,345599,57
2021-07-10,conferences,400,118800,49
2021-07-10,community,800,0,55
2021-07-10,festivals,55000,984600,92
2021-07-10,performing-arts,578,0,52
2021-07-10,performing-arts,432,0,50
2021-07-10,performing-arts,535,0,52
2021-07-10,concerts,400,0,48
2021-07-10,performing-arts,1000,0,57
2021-07-10,performing-arts,698,0,54
2021-07-11,community,350,23400,47
2021-07-11,performing-arts,647,0,53
2021-07-11,community,600,0,53
2021-07-11,performing-arts,843,0,56
2021-07-11,community,400,0,48
2021-07-11,sports,60000,0,97
2021-07-11,performing-arts,698,0,54
2021-07-11,performing-arts,387,0,49
2021-07-11,sports,15000,0,85
2021-07-11,performing-arts,467,0,51
2021-07-11,performing-arts,432,0,50
2021-07-11,performing-arts,422,0,50
2021-07-11,festivals,55000,984600,92
2021-07-11,concerts,700,36060,53
2021-07-12,performing-arts,534,0,52
2021-07-12,performing-arts,535,0,52
2021-07-12,performing-arts,480,0,51
2021-07-12,performing-arts,582,0,52
2021-07-12,community,350,0,48
2021-07-12,festivals,55000,984600,92
2021-07-12,performing-arts,1000,0,57
2021-07-13,expos,1000,118800,56
2021-07-13,performing-arts,843,0,56
2021-07-13,performing-arts,1000,0,57
2021-07-13,performing-arts,422,0,50
2021-07-13,performing-arts,467,0,51
2021-07-13,performing-arts,698,0,54
2021-07-13,performing-arts,535,0,52
2021-07-13,festivals,55000,984600,92
2021-07-13,community,350,0,48
2021-07-13,performing-arts,480,0,51
2021-07-13,performing-arts,647,0,53
2021-07-13,performing-arts,534,0,52
2021-07-13,conferences,400,205200,49
2021-07-13,community,400,0,49
2021-07-14,performing-arts,698,0,54
2021-07-14,performing-arts,422,0,50
2021-07-14,performing-arts,355,0,48
2021-07-14,performing-arts,732,0,54
2021-07-14,expos,1000,379800,57
2021-07-14,performing-arts,647,0,53
2021-07-14,community,350,0,48
2021-07-14,community,1000,0,56
2021-07-14,conferences,400,205200,49
2021-07-14,performing-arts,480,0,51
2021-07-14,performing-arts,387,0,49
2021-07-14,performing-arts,467,0,51
2021-07-14,performing-arts,1000,0,56
2021-07-14,performing-arts,1000,0,57
2021-07-14,performing-arts,578,0,52
2021-07-14,performing-arts,535,0,52
2021-07-14,festivals,55000,984600,92
2021-07-14,performing-arts,843,0,56
2021-07-15,expos,1000,379800,57
2021-07-15,performing-arts,647,0,53
2021-07-15,performing-arts,534,0,52
2021-07-15,concerts,700,0,52
2021-07-15,performing-arts,422,0,50
2021-07-15,festivals,55000,984600,92
2021-07-15,performing-arts,355,0,48
2021-07-15,performing-arts,1000,0,57
2021-07-15,performing-arts,843,0,56
2021-07-15,performing-arts,1000,0,56
2021-07-15,community,350,0,48
2021-07-15,performing-arts,535,0,52
2021-07-15,performing-arts,698,0,54
2021-07-15,performing-arts,480,0,51
2021-07-15,performing-arts,467,0,51
2021-07-15,performing-arts,843,0,56
2021-07-15,concerts,700,0,53
2021-07-16,community,350,0,48
2021-07-16,performing-arts,1000,0,57
2021-07-16,performing-arts,480,0,51
2021-07-16,community,350,0,46
2021-07-16,performing-arts,647,0,53
2021-07-16,expos,1000,205200,57
2021-07-16,performing-arts,535,0,52
2021-07-16,community,350,0,49
2021-07-16,expos,1000,379800,57
2021-07-16,performing-arts,698,0,54
2021-07-16,performing-arts,534,0,52
2021-07-16,sports,10000,9606,76
2021-07-16,concerts,700,0,52
2021-07-16,community,350,0,47
2021-07-16,performing-arts,355,0,48
2021-07-16,performing-arts,467,0,51
2021-07-16,performing-arts,578,0,52
2021-07-16,performing-arts,843,0,56
2021-07-16,performing-arts,843,0,56
2021-07-16,performing-arts,422,0,50
2021-07-16,festivals,55000,984600,92
2021-07-17,festivals,55000,984600,92
2021-07-17,community,350,0,47
2021-07-17,expos,1000,379800,57
2021-07-17,performing-arts,647,0,53
2021-07-17,concerts,550,0,50
2021-07-17,performing-arts,578,0,52
2021-07-17,performing-arts,355,0,48
2021-07-17,performing-arts,535,0,52
2021-07-17,concerts,1000,0,55
2021-07-17,performing-arts,698,0,54
2021-07-17,performing-arts,843,0,56
2021-07-17,performing-arts,1000,0,57
2021-07-17,performing-arts,1000,0,57
2021-07-17,community,350,0,48
2021-07-17,concerts,1050,0,56
2021-07-17,concerts,350,0,49
2021-07-17,expos,1000,205200,57
2021-07-17,performing-arts,432,0,50
2021-07-17,sports,10000,0,82
2021-07-17,performing-arts,534,0,52
2021-07-17,community,500,100800,50
2021-07-17,performing-arts,480,0,51
2021-07-17,performing-arts,843,0,56
2021-07-17,sports,10000,0,82
2021-07-17,performing-arts,422,0,50
2021-07-17,performing-arts,467,0,51
2021-07-17,sports,5053,0,74
2021-07-18,performing-arts,387,0,49
2021-07-18,concerts,2500,21660,65
2021-07-18,performing-arts,432,0,50
2021-07-18,performing-arts,422,0,50
2021-07-18,concerts,350,28800,47
2021-07-18,performing-arts,534,0,52
2021-07-18,performing-arts,467,0,51
2021-07-18,concerts,916,0,56
2021-07-18,community,350,0,47
2021-07-18,performing-arts,647,0,53
2021-07-18,performing-arts,698,0,54
2021-07-18,community,350,0,48
2021-07-18,performing-arts,843,0,56
2021-07-18,concerts,400,0,48
2021-07-19,performing-arts,462,0,50
2021-07-19,concerts,840,0,55
2021-07-19,performing-arts,427,0,50
2021-07-19,community,680,0,54
2021-07-19,community,1280,0,59
2021-07-19,performing-arts,428,0,50
2021-07-19,concerts,400,21600,48
2021-07-19,conferences,400,378000,49
2021-07-20,performing-arts,384,0,49
2021-07-20,conferences,400,378000,49
2021-07-20,concerts,916,0,56
2021-07-20,performing-arts,428,0,50
2021-07-20,performing-arts,517,0,51
2021-07-20,performing-arts,674,0,54
2021-07-20,performing-arts,674,0,54
2021-07-20,performing-arts,345,0,48
2021-07-20,concerts,840,0,55
2021-07-20,performing-arts,337,0,48
2021-07-20,community,1280,0,59
2021-07-20,performing-arts,466,0,50
2021-07-20,concerts,1600,0,61
2021-07-20,performing-arts,373,0,49
2021-07-20,performing-arts,427,0,50
2021-07-20,performing-arts,558,0,52
2021-07-21,performing-arts,384,0,49
2021-07-21,performing-arts,373,0,49
2021-07-21,performing-arts,674,0,54
2021-07-21,performing-arts,345,0,48
2021-07-21,performing-arts,428,0,50
2021-07-21,concerts,560,21540,50
2021-07-21,performing-arts,337,0,48
2021-07-21,performing-arts,462,0,50
2021-07-21,concerts,840,14400,55
2021-07-21,performing-arts,612,0,53
2021-07-21,performing-arts,1136,0,58
2021-07-21,performing-arts,558,0,52
2021-07-21,performing-arts,674,0,54
2021-07-21,conferences,400,378000,49
2021-07-21,sports,20800,9576,82
2021-07-21,community,440,0,49
2021-07-21,performing-arts,517,0,51
2021-07-21,performing-arts,1101,0,58
2021-07-21,performing-arts,585,0,52
2021-07-22,performing-arts,427,0,50
2021-07-22,concerts,840,0,55
2021-07-22,performing-arts,674,0,54
2021-07-22,concerts,400,0,47
2021-07-22,performing-arts,373,0,49
2021-07-22,performing-arts,428,0,50
2021-07-22,concerts,400,18000,48
2021-07-22,performing-arts,517,0,51
2021-07-22,concerts,560,0,51
2021-07-22,concerts,440,0,49
2021-07-22,sports,20800,10175,82
2021-07-22,performing-arts,784,0,54
2021-07-22,performing-arts,612,0,53
2021-07-22,community,680,28800,54
2021-07-22,performing-arts,1136,0,58
2021-07-22,performing-arts,345,0,48
2021-07-22,performing-arts,1101,0,58
2021-07-22,concerts,640,0,52
2021-07-22,performing-arts,462,0,50
2021-07-22,performing-arts,384,0,49
2021-07-22,performing-arts,674,0,54
2021-07-22,conferences,400,378000,49
2021-07-22,performing-arts,466,0,50
2021-07-22,performing-arts,337,0,48
2021-07-22,performing-arts,558,0,52
2021-07-22,conferences,400,32400,49
2021-07-22,concerts,560,0,50
2021-07-23,concerts,480,21600,50
2021-07-23,concerts,640,0,52
2021-07-23,concerts,520,0,50
2021-07-23,performing-arts,428,0,50
2021-07-23,concerts,840,0,55
2021-07-23,community,680,0,54
2021-07-23,concerts,496,0,51
2021-07-23,concerts,4435,0,71
2021-07-23,concerts,440,0,49
2021-07-23,performing-arts,337,0,48
2021-07-23,concerts,1280,0,59
2021-07-23,concerts,1431,0,59
2021-07-23,performing-arts,1101,0,58
2021-07-23,performing-arts,556,0,52
2021-07-23,performing-arts,674,0,54
2021-07-23,performing-arts,1136,0,58
2021-07-23,performing-arts,384,0,49
2021-07-23,concerts,560,0,50
2021-07-23,concerts,560,0,51
2021-07-23,performing-arts,517,0,51
2021-07-23,performing-arts,462,0,50
2021-07-23,festivals,2000,43200,63
2021-07-23,performing-arts,558,0,52
2021-07-23,performing-arts,612,0,53
2021-07-23,concerts,760,0,55
2021-07-23,festivals,640,14400,52
2021-07-23,performing-arts,373,0,49
2021-07-23,festivals,640,25200,53
2021-07-23,performing-arts,427,0,50
2021-07-23,performing-arts,345,0,48
2021-07-23,concerts,1280,0,59
2021-07-24,performing-arts,427,0,50
2021-07-24,performing-arts,517,0,51
2021-07-24,concerts,480,0,51
2021-07-24,performing-arts,674,0,54
2021-07-24,community,400,0,49
2021-07-24,concerts,800,0,53
2021-07-24,concerts,1280,0,59
2021-07-24,concerts,640,0,52
